review_id,review_date,product_id,rating,review_text,verified_purchase,helpful_votes,country
R03284,2026-02-01,P030,1,poor build quality and cheap materials,True,1,United States
R03285,2025-09-08,P019,5,excellent build quality,True,0,Canada
R03286,2026-03-15,P001,2,broke much sooner than expected,True,5,United Kingdom
R03287,2026-03-27,P007,5,worth every dollar,True,10,United Kingdom
R03288,2025-11-22,P015,5,still works perfectly after months,True,2,United States
R03289,2025-09-06,P027,4,comfortable for long sessions,False,2,United States
R03290,2026-04-19,P018,4,feels premium and reliable,False,0,Australia
R03291,2026-03-11,P023,4,fast delivery with no damage,True,1,United Kingdom
R03292,2026-07-06,P017,4,feels premium and reliable,True,8,United States
R03293,2026-04-28,P014,5,size and fit are exactly right,True,5,United Kingdom
R03294,2025-10-23,P029,4,easy to set up and use,True,0,Germany
R03295,2026-02-05,P002,2,stopped working after a few weeks,True,1,Australia
R03296,2025-09-21,P009,5,excellent build quality,True,3,United States
R03297,2026-07-29,P004,4,very durable in daily use,True,4,United States
R03298,2026-04-11,P022,3,does what the listing says,True,6,United States
R03299,2025-11-29,P013,4,still works perfectly after months,True,13,Australia
R03300,2025-08-09,P012,4,comfortable for long sessions,True,2,United States
R03301,2026-04-25,P025,4,still works perfectly after months,True,0,United States
R03302,2026-06-12,P027,4,excellent price to performance,True,2,United States
R03303,2026-06-15,P017,2,instructions are unclear,True,1,United Kingdom
R03304,2025-12-12,P027,5,comfortable for long sessions,True,9,United States
R03305,2026-04-11,P020,2,fit is too tight,True,4,United States
R03306,2025-12-14,P016,2,stopped working after a few weeks,True,1,United States
R03307,2025-10-28,P018,3,average experience,True,1,Canada
R03308,2026-06-06,P010,2,instructions are unclear,True,4,United Kingdom
R03309,2025-09-30,P012,2,overpriced for what it offers,True,0,United States
R03310,2025-10-22,P019,4,excellent build quality,True,6,United States
R03311,2026-06-18,P021,5,easy to set up and use,True,2,Canada
R03312,2026-04-26,P024,2,poor build quality and cheap materials,True,3,Canada
R03313,2026-01-18,P004,1,defective finish out of the box,True,2,United States
R03314,2026-03-16,P010,3,average experience,True,1,United States
R03315,2025-08-24,P005,5,better quality than expected,True,3,United States
R03316,2025-11-16,P011,4,shipping was smooth,True,0,United Kingdom
R03317,2025-09-16,P004,5,still works perfectly after months,False,1,United States
R03318,2026-01-27,P028,4,excellent price to performance,True,7,United States
R03319,2025-08-23,P015,5,,True,2,Germany
R03320,2025-08-01,P008,4,fits perfectly and feels comfortable,True,5,United States
R03321,2026-03-03,P023,4,worth every dollar,True,1,United States
R03322,2026-06-25,P016,5,excellent build quality,True,0,Canada
R03323,2026-07-15,P019,4,fast delivery with no damage,True,0,United States
R03324,2026-03-18,P022,1,box arrived crushed,True,1,United Kingdom
R03325,2025-12-24,P027,4,fast delivery with no damage,True,0,Canada
R03326,2025-09-05,P018,3,does what the listing says,True,6,Germany
R03327,2026-02-02,P004,4,acceptable overall with room to improve,True,5,United States
R03328,2025-08-04,P026,3,acceptable overall with room to improve,True,2,United States
R03329,2025-10-21,P003,2,not worth the price,True,1,United States
R03330,2025-08-30,P016,5,excellent price to performance,True,0,United States
R03331,2025-09-18,P005,5,great value for the price,True,0,United Kingdom
R03332,2025-12-27,P018,5,very durable in daily use,True,0,United States
R03333,2025-09-25,P028,3,acceptable overall with room to improve,True,2,Canada
R03334,2026-01-13,P018,4,has held up really well,True,1,United Kingdom
R03335,2025-12-03,P002,5,still works perfectly after months,True,1,Germany
R03336,2025-12-01,P026,3,does what the listing says,False,2,Germany
R03337,2026-01-19,P009,4,size and fit are exactly right,True,2,United States
R03338,2026-07-27,P010,4,has held up really well,True,1,United States
R03339,2025-11-23,P030,5,still works perfectly after months,True,3,United States
R03340,2025-09-30,P016,5,simple controls and clear instructions,True,2,Canada
R03341,2026-06-14,P004,5,size and fit are exactly right,True,2,United Kingdom
R03342,2026-03-20,P022,2,does what the listing says,True,4,United States
R03343,2025-10-25,P027,4,simple controls and clear instructions,True,0,United Kingdom
R03344,2026-06-14,P025,5,has held up really well,True,1,United Kingdom
R03345,2026-06-19,P027,5,has held up really well,False,1,United States
R03346,2025-10-22,P008,5,size and fit are exactly right,True,0,United States
R03347,2026-07-24,P020,4,excellent build quality,True,4,United States
R03348,2026-05-20,P014,5,comfortable for long sessions,True,0,Australia
R03349,2026-05-03,P015,5,arrived early and well packaged,True,1,United States
R03350,2026-03-11,P030,5,great value for the price,True,2,Germany
R03351,2026-04-16,P003,4,excellent build quality,True,0,United States
R03352,2026-07-04,P011,5,arrived early and well packaged,True,1,United States
R03353,2026-06-23,P002,1,durability is unacceptable,True,2,Canada
R03354,2025-09-09,P002,4,durability is unacceptable,True,1,United States
R03355,2025-10-20,P004,5,excellent build quality,True,9,United States
R03356,2025-11-03,P026,5,excellent build quality,True,6,United States
R03357,2025-10-04,P004,2,uncomfortable and badly sized,True,1,Canada
R03358,2026-06-08,P026,4,fits perfectly and feels comfortable,True,0,United States
R03359,2026-07-09,P011,3,does what the listing says,True,2,Australia
R03360,2025-08-05,P024,4,better quality than expected,True,1,Canada
R03361,2025-08-30,P025,4,fast delivery with no damage,True,1,United States
R03362,2026-07-20,P021,5,has held up really well,False,3,United States
R03363,2025-11-12,P023,1,overpriced for what it offers,True,1,United Kingdom
R03364,2026-01-09,P026,5,arrived early and well packaged,True,0,United Kingdom
R03365,2026-06-28,P006,5,excellent price to performance,True,4,United Kingdom
R03366,2025-12-08,P025,4,fast delivery with no damage,True,1,United Kingdom
R03367,2025-12-20,P002,1,broke much sooner than expected,True,2,United States
R03368,2026-04-19,P021,3,does what the listing says,True,2,Germany
R03369,2026-07-23,P029,2,box arrived crushed,True,2,United Kingdom
R03370,2025-12-12,P009,4,excellent build quality,True,2,United States
R03371,2025-10-03,P021,3,box arrived crushed,True,2,Australia
R03372,2025-08-28,P025,5,product received,False,5,United States
R03373,2025-09-19,P001,5,very durable in daily use,True,5,United States
R03374,2026-05-27,P022,1,arrived late with damaged packaging,True,2,United Kingdom
R03375,2026-02-11,P029,5,better quality than expected,True,3,United States
R03376,2025-08-29,P022,1,box arrived crushed,True,0,United States
R03377,2025-12-14,P014,4,works intuitively,True,4,United States
R03378,2025-10-07,P030,3,works as expected,True,2,United Kingdom
R03379,2025-08-21,P015,5,feels premium and reliable,True,4,Australia
R03380,2025-10-10,P002,1,durability is unacceptable,True,1,United Kingdom
R03381,2025-10-05,P008,1,not worth the price,True,0,United States
R03382,2026-03-15,P018,2,uncomfortable and badly sized,True,3,United States
R03383,2026-01-01,P001,5,easy to set up and use,True,1,United Kingdom
R03384,2025-12-23,P027,5,feels premium and reliable,True,0,Canada
R03385,2026-02-24,P008,5,arrived early and well packaged,True,1,United States
R03386,2026-01-12,P011,4,great value for the price,False,7,United States
R03387,2026-02-22,P001,5,still works perfectly after months,False,6,Germany
R03388,2026-01-23,P001,4,simple controls and clear instructions,True,0,United States
R03389,2025-10-02,P015,5,better quality than expected,True,10,Australia
R03390,2026-02-17,P018,1,durability is unacceptable,True,0,United States
R03391,2026-01-22,P022,1,fit is too tight,True,2,United States
R03392,2026-05-16,P023,5,very durable in daily use,True,7,United States
R03393,2026-01-16,P016,4,fast delivery with no damage,False,2,United Kingdom
R03394,2026-01-08,P008,2,not worth the price,True,0,Canada
R03395,2026-01-31,P026,4,feels premium and reliable,True,3,United States
R03396,2026-03-23,P016,2,confusing setup and difficult controls,True,7,United States
R03397,2025-09-08,P030,3,does what the listing says,True,6,United Kingdom
R03398,2025-08-28,P020,3,acceptable overall with room to improve,True,2,United States
R03399,2026-04-19,P001,4,feels premium and reliable,True,6,United States
R03400,2025-10-26,P017,5,easy to set up and use,True,0,United States
R03401,2026-02-04,P022,1,arrived late with damaged packaging,True,1,Australia
R03402,2025-09-18,P026,5,better quality than expected,False,3,United Kingdom
R03403,2025-12-05,P015,4,easy to set up and use,False,2,United Kingdom
R03404,2026-07-04,P020,3,works as expected,True,1,United States
R03405,2025-12-27,P009,2,better quality than expected,False,3,United States
R03406,2026-02-11,P027,5,excellent build quality,True,4,United States
R03407,2026-01-09,P030,3,does what the listing says,True,1,United States
R03408,2026-02-27,P016,4,feels premium and reliable,True,2,Australia
R03409,2025-08-26,P017,4,easy to set up and use,True,2,Australia
R03410,2026-01-02,P018,1,broke much sooner than expected,True,0,Australia
R03411,2025-10-07,P019,1,durability is unacceptable,True,0,Canada
R03412,2026-02-02,P024,5,size and fit are exactly right,True,2,Germany
R03413,2025-09-22,P006,5,excellent build quality,True,1,United States
R03414,2025-09-18,P020,5,very durable in daily use,True,2,United States
R03415,2026-04-02,P029,5,great value for the price,True,2,United Kingdom
R03416,2025-09-29,P025,1,frustrating to use,True,2,United States
R03417,2026-01-05,P019,3,ok,True,0,United Kingdom
R03418,2025-10-21,P022,5,works intuitively,True,0,United Kingdom
R03419,2025-12-10,P023,4,size and fit are exactly right,True,2,Germany
R03420,2025-12-10,P015,5,feels premium and reliable,True,6,United States
R03421,2025-11-13,P017,4,easy to set up and use,True,5,United States
R03422,2025-12-15,P013,5,excellent build quality,True,7,United Kingdom
R03423,2025-09-18,P010,2,size and fit are exactly right,True,0,United States
R03424,2025-09-19,P021,4,works intuitively,False,1,United States
R03425,2026-04-21,P010,1,broke much sooner than expected,True,1,Germany
R03426,2026-02-23,P024,5,shipping was smooth,True,4,United States
R03427,2026-03-13,P022,1,delivery took far too long,True,1,United States
R03428,2025-11-02,P027,1,broke much sooner than expected,True,2,United States
R03429,2026-02-20,P010,2,poor build quality and cheap materials,False,2,United States
R03430,2026-02-21,P003,5,size and fit are exactly right,True,4,United States
R03431,2026-01-04,P005,3,box arrived crushed,True,1,United Kingdom
R03432,2025-12-18,P010,3,average experience,True,5,United Kingdom
R03433,2026-01-08,P006,5,arrived early and well packaged,True,4,Germany
R03434,2025-10-10,P023,3,works as expected,True,2,United States
R03435,2025-08-02,P006,3,works as expected,True,0,United States
R03436,2026-04-30,P004,2,average experience,True,4,United States
R03437,2025-11-10,P012,5,ok,True,3,Germany
R03438,2026-06-26,P018,5,fast delivery with no damage,True,2,United Kingdom
R03439,2026-01-12,P014,3,acceptable overall with room to improve,True,3,Germany
R03440,2026-01-10,P019,5,fast delivery with no damage,True,1,United States
R03441,2026-01-28,P011,5,fast delivery with no damage,True,1,United Kingdom
R03442,2026-07-08,P014,4,feels premium and reliable,True,3,Canada
R03443,2026-04-29,P013,4,fits perfectly and feels comfortable,True,6,Germany
R03444,2026-01-23,P012,4,comfortable for long sessions,True,3,United States
R03445,2025-08-12,P025,1,uncomfortable and badly sized,False,1,Canada
R03446,2026-05-13,P029,4,better quality than expected,True,1,United States
R03447,2026-01-22,P006,5,very durable in daily use,True,3,United Kingdom
R03448,2026-07-21,P019,3,acceptable overall with room to improve,True,1,United Kingdom
R03449,2026-03-15,P029,3,acceptable overall with room to improve,True,1,Canada
R03450,2026-02-09,P018,1,fit is too tight,True,0,Australia
R03451,2026-02-21,P025,4,fits perfectly and feels comfortable,True,2,Germany
R03452,2025-12-08,P024,4,has held up really well,True,4,Germany
R03453,2025-12-20,P016,5,fine,True,0,United States
R03454,2026-04-24,P023,5,excellent price to performance,True,4,United Kingdom
R03455,2025-09-11,P008,4,works intuitively,True,2,United States
R03456,2026-04-01,P010,5,has held up really well,True,4,Canada
R03457,2026-01-11,P013,3,does what the listing says,True,0,Germany
R03458,2026-06-28,P020,1,delivery took far too long,True,0,United States
R03459,2025-09-11,P024,5,excellent price to performance,True,1,United Kingdom
R03460,2026-03-07,P010,4,very durable in daily use,True,4,Canada
R03461,2026-05-17,P021,4,great value for the price,True,6,Australia
R03462,2026-01-13,P027,4,,True,6,Australia
R03463,2026-02-28,P003,4,ok,True,1,Canada
R03464,2026-05-04,P024,4,easy to set up and use,True,3,Germany
R03465,2026-03-05,P017,3,does what the listing says,False,1,Australia
R03466,2026-03-24,P030,5,easy to set up and use,True,3,Canada
R03467,2026-07-20,P005,2,stopped working after a few weeks,True,0,Germany
R03468,2025-10-15,P015,4,very durable in daily use,True,8,United States
R03469,2026-02-22,P027,5,feels premium and reliable,True,3,United Kingdom
R03470,2025-10-01,P030,5,excellent build quality,True,6,Canada
R03471,2025-09-18,P004,3,delivery took far too long,True,1,United States
R03472,2026-05-25,P012,5,excellent price to performance,True,1,Australia
R03473,2025-11-07,P014,2,shipping was smooth,True,0,United States
R03474,2026-01-28,P008,4,shipping was smooth,False,0,United Kingdom
R03475,2025-09-22,P007,2,arrived late with damaged packaging,True,3,United Kingdom
R03476,2025-10-27,P015,1,not worth the price,True,7,United States
R03477,2026-04-30,P025,4,very durable in daily use,True,1,United States
R03478,2026-01-12,P001,1,overpriced for what it offers,False,3,United Kingdom
R03479,2026-01-18,P019,5,has held up really well,True,2,Canada
R03480,2026-06-12,P017,5,product received,True,9,United States
R03481,2026-04-03,P018,4,has held up really well,True,3,Canada
