review_id,review_date,product_id,rating,review_text,verified_purchase,helpful_votes,country,text_sentiment,primary_topic,topic_evidence,rating_sentiment,sentiment_mismatch,review_month
R03031,2026-06-26,P007,5,shipping was smooth,False,0,United States,positive,delivery,1,positive,False,2026-06
R03032,2025-10-26,P019,4,fits perfectly and feels comfortable,True,1,Germany,positive,fit,2,positive,False,2025-10
R03033,2026-07-01,P016,5,worth every dollar,True,1,Australia,positive,value,1,positive,False,2026-07
R03034,2025-09-25,P001,5,size and fit are exactly right,True,1,United States,positive,fit,2,positive,False,2025-09
R03035,2026-02-08,P027,5,excellent price to performance,True,9,United Kingdom,positive,value,1,positive,False,2026-02
R03036,2025-09-10,P018,3,acceptable overall with room to improve,True,1,United States,neutral,unclassified,0,neutral,False,2025-09
R03037,2026-01-31,P024,5,easy to set up and use,True,0,United States,positive,usability,1,positive,False,2026-01
R03038,2026-03-03,P021,5,arrived early and well packaged,True,4,United States,positive,delivery,1,positive,False,2026-03
R03039,2026-01-22,P025,5,fits perfectly and feels comfortable,True,0,United States,positive,fit,2,positive,False,2026-01
R03040,2026-03-04,P005,5,fast delivery with no damage,True,3,United Kingdom,positive,delivery,1,positive,False,2026-03
R03041,2025-09-14,P029,2,fast delivery with no damage,True,1,United States,positive,delivery,1,negative,True,2025-09
R03042,2025-09-03,P022,2,arrived late with damaged packaging,True,1,United States,negative,delivery,2,negative,False,2025-09
R03043,2026-04-29,P028,4,excellent price to performance,True,3,United States,positive,value,1,positive,False,2026-04
R03044,2025-10-18,P003,4,comfortable for long sessions,False,1,Germany,positive,fit,1,positive,False,2025-10
R03045,2025-11-08,P012,2,delivery took far too long,True,6,United Kingdom,neutral,delivery,1,negative,False,2025-11
R03046,2026-04-26,P003,4,simple controls and clear instructions,True,0,Germany,positive,usability,2,positive,False,2026-04
R03047,2026-01-19,P019,1,does not fit as described,True,2,United States,negative,fit,1,negative,False,2026-01
R03048,2026-02-03,P001,5,comfortable for long sessions,False,1,Australia,positive,fit,1,positive,False,2026-02
R03049,2026-02-13,P009,5,shipping was smooth,False,1,United States,positive,delivery,1,positive,False,2026-02
R03050,2025-12-08,P026,4,feels premium and reliable,True,8,United Kingdom,positive,unclassified,0,positive,False,2025-12
R03051,2026-01-07,P030,5,simple controls and clear instructions,True,0,United States,positive,usability,2,positive,False,2026-01
R03052,2026-07-20,P018,5,simple controls and clear instructions,True,1,Canada,positive,usability,2,positive,False,2026-07
R03053,2026-04-11,P019,3,average experience,True,6,United States,neutral,unclassified,0,neutral,False,2026-04
R03054,2026-03-23,P014,3,average experience,True,2,Australia,neutral,unclassified,0,neutral,False,2026-03
R03055,2025-12-12,P003,3,frustrating to use,True,0,United Kingdom,negative,usability,1,neutral,False,2025-12
R03056,2026-07-22,P024,5,ok,True,6,United States,neutral,unclassified,0,positive,False,2026-07
R03057,2026-01-07,P029,4,fast delivery with no damage,True,3,United States,positive,delivery,1,positive,False,2026-01
R03058,2025-10-29,P015,5,great value for the price,True,5,United States,positive,value,2,positive,False,2025-10
R03059,2026-06-02,P020,5,arrived early and well packaged,True,2,United States,positive,delivery,1,positive,False,2026-06
R03060,2026-06-12,P017,2,confusing setup and difficult controls,True,1,United States,negative,usability,2,negative,False,2026-06
R03061,2026-07-08,P001,1,delivery took far too long,True,11,Australia,neutral,delivery,1,negative,False,2026-07
R03062,2025-12-08,P010,3,average experience,True,1,Canada,neutral,unclassified,0,neutral,False,2025-12
R03063,2025-10-19,P027,5,has held up really well,True,0,Canada,neutral,unclassified,0,positive,False,2025-10
R03064,2026-02-09,P010,4,simple controls and clear instructions,False,1,Canada,positive,usability,2,positive,False,2026-02
R03065,2026-02-09,P020,5,still works perfectly after months,True,4,Canada,positive,durability,1,positive,False,2026-02
R03066,2026-06-16,P012,4,fits perfectly and feels comfortable,True,0,United States,positive,fit,2,positive,False,2026-06
R03067,2026-07-15,P008,5,works intuitively,True,0,Canada,positive,usability,1,positive,False,2026-07
R03068,2026-04-06,P008,5,fast delivery with no damage,True,6,United States,positive,delivery,1,positive,False,2026-04
R03069,2025-12-18,P009,4,better quality than expected,True,8,United States,neutral,quality,1,positive,False,2025-12
R03070,2026-05-14,P028,5,excellent build quality,False,1,United States,positive,quality,1,positive,False,2026-05
R03071,2026-05-17,P025,5,great value for the price,True,1,United States,positive,value,2,positive,False,2026-05
R03072,2026-05-20,P010,4,simple controls and clear instructions,True,0,United Kingdom,positive,usability,2,positive,False,2026-05
R03073,2025-12-02,P022,5,feels premium and reliable,True,4,United States,positive,unclassified,0,positive,False,2025-12
R03074,2026-05-08,P018,4,fast delivery with no damage,True,2,United States,positive,delivery,1,positive,False,2026-05
R03075,2026-04-14,P029,5,works intuitively,True,3,United States,positive,usability,1,positive,False,2026-04
R03076,2026-04-12,P016,4,has held up really well,False,1,United States,neutral,unclassified,0,positive,False,2026-04
R03077,2026-07-08,P019,1,durability is unacceptable,True,0,Germany,negative,unclassified,0,negative,False,2026-07
R03078,2025-12-31,P011,5,works intuitively,True,9,United States,positive,usability,1,positive,False,2025-12
R03079,2025-09-19,P022,4,feels premium and reliable,True,5,United States,positive,unclassified,0,positive,False,2025-09
R03080,2026-03-30,P004,3,uncomfortable and badly sized,False,1,United States,negative,fit,2,neutral,False,2026-03
R03081,2025-09-05,P017,2,poor build quality and cheap materials,True,1,Germany,negative,quality,2,negative,False,2025-09
R03082,2026-01-09,P020,1,stopped working after a few weeks,True,11,United States,negative,durability,2,negative,False,2026-01
R03083,2026-04-13,P023,4,size and fit are exactly right,True,7,United States,positive,fit,2,positive,False,2026-04
R03084,2025-12-14,P003,5,worth every dollar,True,1,Canada,positive,value,1,positive,False,2025-12
R03085,2026-01-26,P004,3,does what the listing says,False,4,United States,neutral,unclassified,0,neutral,False,2026-01
R03086,2026-01-14,P009,5,excellent build quality,True,7,United States,positive,quality,1,positive,False,2026-01
R03087,2026-01-27,P014,4,works intuitively,True,2,United States,positive,usability,1,positive,False,2026-01
R03088,2026-06-17,P007,3,does what the listing says,True,0,United Kingdom,neutral,unclassified,0,neutral,False,2026-06
R03089,2025-10-29,P021,5,worth every dollar,True,2,Germany,positive,value,1,positive,False,2025-10
R03090,2025-09-14,P004,4,works intuitively,True,3,United Kingdom,positive,usability,1,positive,False,2025-09
R03091,2026-01-02,P015,5,fits perfectly and feels comfortable,True,7,United States,positive,fit,2,positive,False,2026-01
R03092,2025-08-09,P026,2,uncomfortable and badly sized,True,0,Canada,negative,fit,2,negative,False,2025-08
R03093,2026-04-20,P015,1,poor build quality and cheap materials,False,0,United States,negative,quality,2,negative,False,2026-04
R03094,2026-06-12,P023,5,still works perfectly after months,True,1,United States,positive,durability,1,positive,False,2026-06
R03095,2026-02-13,P022,2,arrived early and well packaged,True,4,Germany,positive,delivery,1,negative,True,2026-02
R03096,2026-05-18,P005,3,works as expected,True,1,United States,neutral,unclassified,0,neutral,False,2026-05
R03097,2025-08-13,P022,2,stopped working after a few weeks,True,1,United States,negative,durability,2,negative,False,2025-08
R03098,2026-01-02,P018,1,fit is too tight,True,1,United States,negative,fit,2,negative,False,2026-01
R03099,2026-05-29,P007,2,instructions are unclear,True,3,Canada,negative,usability,1,negative,False,2026-05
R03100,2026-01-17,P003,3,average experience,True,2,Germany,neutral,unclassified,0,neutral,False,2026-01
R03101,2025-11-30,P018,1,overpriced for what it offers,True,2,United States,negative,value,2,negative,False,2025-11
R03102,2026-02-12,P012,4,comfortable for long sessions,True,1,United States,positive,fit,1,positive,False,2026-02
R03103,2026-06-29,P014,4,great value for the price,True,7,United Kingdom,positive,value,2,positive,False,2026-06
R03104,2026-05-20,P025,5,feels premium and reliable,True,1,United States,positive,unclassified,0,positive,False,2026-05
R03105,2026-01-14,P024,3,does not fit as described,True,6,Germany,negative,fit,1,neutral,False,2026-01
R03106,2025-10-07,P023,5,better quality than expected,True,2,Canada,neutral,quality,1,positive,False,2025-10
R03107,2026-07-14,P001,5,has held up really well,True,2,United States,neutral,unclassified,0,positive,False,2026-07
R03108,2025-12-30,P001,1,fit is too tight,True,1,United States,negative,fit,2,negative,False,2025-12
R03109,2025-10-15,P021,2,better quality than expected,True,1,United States,neutral,quality,1,negative,False,2025-10
R03110,2025-12-24,P026,5,excellent price to performance,True,1,United States,positive,value,1,positive,False,2025-12
R03111,2026-05-16,P028,3,acceptable overall with room to improve,True,4,Canada,neutral,unclassified,0,neutral,False,2026-05
R03112,2026-05-19,P019,5,shipping was smooth,True,3,United Kingdom,positive,delivery,1,positive,False,2026-05
R03113,2026-07-18,P004,5,worth every dollar,True,1,Canada,positive,value,1,positive,False,2026-07
R03114,2025-08-27,P007,3,works as expected,True,0,United Kingdom,neutral,unclassified,0,neutral,False,2025-08
R03115,2025-11-26,P018,4,better quality than expected,True,2,United States,neutral,quality,1,positive,False,2025-11
R03116,2025-11-05,P006,5,very durable in daily use,True,6,United Kingdom,positive,durability,1,positive,False,2025-11
R03117,2025-08-19,P021,3,does what the listing says,True,1,United States,neutral,unclassified,0,neutral,False,2025-08
R03118,2025-12-06,P023,4,fast delivery with no damage,True,3,Germany,positive,delivery,1,positive,False,2025-12
R03119,2025-11-26,P005,1,poor build quality and cheap materials,False,4,Australia,negative,quality,2,negative,False,2025-11
R03120,2026-01-26,P018,1,not worth the price,True,9,United States,neutral,value,2,negative,False,2026-01
R03121,2026-06-11,P019,5,simple controls and clear instructions,True,1,United States,positive,usability,2,positive,False,2026-06
R03122,2025-08-19,P008,1,instructions are unclear,True,2,United States,negative,usability,1,negative,False,2025-08
R03123,2026-01-22,P009,2,delivery took far too long,True,2,United States,neutral,delivery,1,negative,False,2026-01
R03124,2025-08-30,P001,5,works intuitively,True,5,United States,positive,usability,1,positive,False,2025-08
R03125,2025-12-17,P020,4,better quality than expected,True,5,United Kingdom,neutral,quality,1,positive,False,2025-12
R03126,2026-02-19,P019,4,size and fit are exactly right,True,0,United States,positive,fit,2,positive,False,2026-02
R03127,2025-12-30,P013,5,great value for the price,True,0,United Kingdom,positive,value,2,positive,False,2025-12
R03128,2026-02-22,P023,4,size and fit are exactly right,True,3,Germany,positive,fit,2,positive,False,2026-02
R03129,2026-07-06,P027,4,still works perfectly after months,True,4,United States,positive,durability,1,positive,False,2026-07
R03130,2025-12-06,P013,4,shipping was smooth,False,2,Canada,positive,delivery,1,positive,False,2025-12
R03131,2026-04-15,P011,5,excellent build quality,True,5,Canada,positive,quality,1,positive,False,2026-04
R03132,2025-11-23,P017,1,quality is disappointing,True,2,United States,negative,quality,1,negative,False,2025-11
R03133,2026-07-16,P011,3,does what the listing says,True,4,Australia,neutral,unclassified,0,neutral,False,2026-07
R03134,2025-11-15,P019,4,arrived early and well packaged,True,3,United States,positive,delivery,1,positive,False,2025-11
R03135,2026-03-22,P010,5,works intuitively,True,6,United States,positive,usability,1,positive,False,2026-03
R03136,2025-11-05,P013,5,better quality than expected,True,6,United States,neutral,quality,1,positive,False,2025-11
R03137,2025-11-12,P017,4,simple controls and clear instructions,True,3,Canada,positive,usability,2,positive,False,2025-11
R03138,2025-10-07,P021,5,size and fit are exactly right,True,3,Canada,positive,fit,2,positive,False,2025-10
R03139,2026-07-06,P013,3,average experience,False,1,United States,neutral,unclassified,0,neutral,False,2026-07
R03140,2026-01-21,P015,5,fits perfectly and feels comfortable,True,2,United States,positive,fit,2,positive,False,2026-01
R03141,2025-12-09,P027,5,ok,True,2,United States,neutral,unclassified,0,positive,False,2025-12
R03142,2025-08-15,P025,4,size and fit are exactly right,True,0,Canada,positive,fit,2,positive,False,2025-08
R03143,2026-04-29,P019,3,works as expected,True,2,Germany,neutral,unclassified,0,neutral,False,2026-04
R03144,2026-04-30,P020,3,ok,True,6,United States,neutral,unclassified,0,neutral,False,2026-04
R03145,2025-12-23,P027,1,defective finish out of the box,True,0,Australia,negative,quality,1,negative,False,2025-12
R03146,2026-06-03,P005,5,works intuitively,True,3,United States,positive,usability,1,positive,False,2026-06
R03147,2025-12-22,P003,4,excellent price to performance,False,1,United States,positive,value,1,positive,False,2025-12
R03148,2025-11-11,P020,3,poor value compared with alternatives,True,5,United States,negative,value,1,neutral,False,2025-11
R03149,2025-12-08,P009,2,poor build quality and cheap materials,True,0,Germany,negative,quality,2,negative,False,2025-12
R03150,2025-10-06,P019,5,arrived early and well packaged,True,3,United States,positive,delivery,1,positive,False,2025-10
R03151,2025-08-09,P017,4,size and fit are exactly right,True,3,Canada,positive,fit,2,positive,False,2025-08
R03152,2026-04-24,P007,4,easy to set up and use,True,1,United Kingdom,positive,usability,1,positive,False,2026-04
R03153,2026-06-18,P017,2,confusing setup and difficult controls,True,5,United States,negative,usability,2,negative,False,2026-06
